"num","title","action.category","policy.category","year","president","st.flag","matchWords","word.count","stMatchRatio","eoMatches","link"
"10754","Amendment of Executive Order No. 10655, Relating to the Air Coordinating Committee","","",1958,"34-Dwight D. Eisenhower",FALSE,"",103,0,"10655","http://www.presidency.ucsb.edu/ws/index.php?pid=106313"
"10749","Creating an Emergency Board To Investigate a Dispute Between the Eastern Air Lines, Inc., and Certain of its Employees","Creating Labor Dispute Inquiry Board","",1958,"34-Dwight D. Eisenhower",TRUE,"__engineering__",236,0.00423728813559322,"","http://www.presidency.ucsb.edu/ws/index.php?pid=106314"
"10750","Creating an Emergency Board To Investigate a Dispute Between the Eastern Air Lines, Inc., and Certain of its Employees","Creating Labor Dispute Inquiry Board","",1958,"34-Dwight D. Eisenhower",FALSE,"",235,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=106315"
"10748","Appointing the Honorable Edward I. P. Tatelman To Act as Special Judge of the United States District Court for the District of the Canal Zone in a Certain Case","","",1958,"34-Dwight D. Eisenhower",FALSE,"",98,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=106316"
"10755","Transferring From the Department of the Navy to the Housing and Home Financing Agency, Subject to Reservation of Mineral Rights, Certain Land Located Withing Naval Petroleum Reserve No. 2","","Federal Land Management",1958,"34-Dwight D. Eisenhower",FALSE,"__DOD__",653,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=106317"
"10763","Amendment of Executive Order No. 10422, as Amended, Prescribing Procedures for Making Available to the Secretary General of the United Nations Certain Information Concerning United States Citizens Employed or Being Considered for Employment on the Secretariat of the United Nations","","",1958,"34-Dwight D. Eisenhower",TRUE,"__State__; __university__",324,0.00308641975308642,"10422; 10459","http://www.presidency.ucsb.edu/ws/index.php?pid=106318"
"10773","Delegating and Transferring Certain Functions and Affairs to the Office of Defense and Civilian Mobilization","","",1958,"34-Dwight D. Eisenhower",FALSE,"",1170,0,"10242; 10260; 10346; 10421; 10427; 10529; 10737; 10219; 10296; 10312; 10460; 10480; 10494; 10524; 10539; 10560; 10590; 10601; 10634; 10638; 10655; 10660; 10700; 10705; 10224; 10276; 10293; 10350; 10475; 10611","http://www.presidency.ucsb.edu/ws/index.php?pid=106319"
"10787","Transferring Jurisdiction Over Certain Lands From the Department of Agriculture to the Department of the Interior, for Use, Administration, or Exchange Under the Taylor Grazing Act and Other Statutes","","Federal Land Management",1958,"34-Dwight D. Eisenhower",FALSE,"__USDA__; __DOI__",797,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=106320"
"10696","Creating an Emergency Board To Investigate a Dispute Between the Railway Express Agency, Incorporated, and Certain of Its Employees Represented by the International Brotherhood of Teamsters, Chauffeurs, Warehousemen and Helpers of America","Creating Labor Dispute Inquiry Board","",1957,"34-Dwight D. Eisenhower",FALSE,"__war__",237,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=106321"
"10698","Amendment of Executive Order No. 10648, Restoring Certain Portions of the Fort Ruger Military Reservation to the Jurisdiction of the Territory of Hawaii","","",1957,"34-Dwight D. Eisenhower",FALSE,"",299,0,"10648","http://www.presidency.ucsb.edu/ws/index.php?pid=106322"
"10699","Inspection of Income, Excess-Profits, Declared-Value Excess-Profits, Capital-Stock, Estate, and Gift Tax Returns by the Senate Committee on Government Operations","Inspection of Tax Returns","",1957,"34-Dwight D. Eisenhower",FALSE,"__economy__; __DOTr__",207,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=106323"
"10701","Inspection of Income, Excess-Profits, Declared-Value Excess-Profits, Capital-Stock, Estate, and Gift Tax Returns by the Committee on Un-American Activities, House of Representatives","Inspection of Tax Returns","",1957,"34-Dwight D. Eisenhower",FALSE,"__DOTr__",211,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=106324"
"10702","Rear Admiral Richard E. Byrd","","",1957,"34-Dwight D. Eisenhower",FALSE,"",87,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=106325"
"10703","Inspection of Income, Excess-Profits, Declared-Value Excess-Profits, Capital-Stock, Estate, and Gift Tax Returns by the Select Committee of the Senate Established by Senate Resolution 74, 85th Congress, To Investigate Improper Activities in Labor-Management Relations, and for Other Purposes","Inspection of Tax Returns","",1957,"34-Dwight D. Eisenhower",FALSE,"__DOTr__",215,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=106326"
"10704","Change in Membership of the President's Council on Youth Fitness","Manage Advisory Committees, Commissions, or Councils","Health Policy",1957,"34-Dwight D. Eisenhower",FALSE,"__DOD__; __DOI__; __USDA__; __DOL__; __health__; __education__",110,0,"10673","http://www.presidency.ucsb.edu/ws/index.php?pid=106327"
"10705","Delegations of Certain Authority of the President Relating to Radio Stations and Communications","","",1957,"34-Dwight D. Eisenhower",FALSE,"__war__",484,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=106328"
"10706","Inspection of Income, Excess-Profits, Declared-Value Excess-Profits, Capital-Stock, Estate, and Gift Tax Returns by the Senate Committee on the Judiciary","Inspection of Tax Returns","",1957,"34-Dwight D. Eisenhower",FALSE,"__security__; __DOTr__",216,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=106329"
"10708","Further Providing for the Administration of the Agricultural Trade Development and Assistance Act of 1954, as Amended","","Trade Policy",1957,"34-Dwight D. Eisenhower",FALSE,"__DOD__; __State__; __OMB__; __foreign__; __education__",352,0,"10560; 10477","http://www.presidency.ucsb.edu/ws/index.php?pid=106330"
"10709","Creating an Emergency Board To Investigate a Dispute Between the Toledo, Lorain & Fairport Dock Company, the Toledo Lakefront Dock Company, and the Cleveland Stevedore Company, and Certain of Their Employees","Creating Labor Dispute Inquiry Board","",1957,"34-Dwight D. Eisenhower",FALSE,"",259,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=106331"
"10710","Creating a Board of Inquiry To Report on a Labor Dispute Affecting the Operations of Atomic Energy Facilities","Creating Labor Dispute Inquiry Board","",1957,"34-Dwight D. Eisenhower",TRUE,"__nuclear__; __energy__; __AEC__; __foreign__",228,0.0219298245614035,"","http://www.presidency.ucsb.edu/ws/index.php?pid=106332"
"10712","Inspection of Income, Excess-Profits, Declared-Value Excess-Profits, Capital-Stock, Estate, and Gift Tax Returns by the Senate Committee on the Judiciary","Inspection of Tax Returns","",1957,"34-Dwight D. Eisenhower",FALSE,"__DOTr__",210,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=106333"
"10715","Revoking Executive Order No. 9775 of September 3, 1946","","",1957,"34-Dwight D. Eisenhower",FALSE,"",44,0,"9775","http://www.presidency.ucsb.edu/ws/index.php?pid=106334"
"10720","Amendment of Executive Order No. 10678, Placing Certain Matters Under the Administration or Jurisdiction of the Federal Facilities Corporation","","",1957,"34-Dwight D. Eisenhower",FALSE,"__DOTr__",357,0,"10678; 10539","http://www.presidency.ucsb.edu/ws/index.php?pid=106335"
"10721","The Honorable Walter F. George","","",1957,"34-Dwight D. Eisenhower",FALSE,"",83,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=106336"
"10724","Establishing a Career Executive Committee","","",1957,"34-Dwight D. Eisenhower",FALSE,"",605,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=106337"
"10725","Suspension of the Provision of Section 5751(b) of Title 10, United States Code, Which Relates to Officers of the Marine Corps of the Grade of Captain","","",1957,"34-Dwight D. Eisenhower",FALSE,"",146,0,"10546","http://www.presidency.ucsb.edu/ws/index.php?pid=106338"
"10727","Designating the Preparatory Commission of the International Atomic Energy Agency, the International Atomic Energy Agency, and the Universal Postal Union as Public International Organizations Entitled To Enjoy Certain Privileges, Exemptions, and Immunities","","",1957,"34-Dwight D. Eisenhower",TRUE,"__nuclear__; __energy__",208,0.0817307692307692,"","http://www.presidency.ucsb.edu/ws/index.php?pid=106339"
"10729","Special Assistant to the President for Personnel Management","","",1957,"34-Dwight D. Eisenhower",FALSE,"__OMB__",624,0,"10452","http://www.presidency.ucsb.edu/ws/index.php?pid=106340"
"10731","Delegating to the Director of the Bureau of the Budget the Authority of the President To Transfer Certain Records, Property, and Personnel","","",1957,"34-Dwight D. Eisenhower",FALSE,"__OMB__",104,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=106341"
"10733","Providing for an Additional Member and for an Executive Vice Chairman of the Government Contract Committee","","",1957,"34-Dwight D. Eisenhower",FALSE,"",149,0,"10479; 10482","http://www.presidency.ucsb.edu/ws/index.php?pid=106342"
"10738","Inspection of Estate and Gift Tax Returns by State Tax Officials","Inspection of Tax Returns","",1957,"34-Dwight D. Eisenhower",FALSE,"__DOTr__",181,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=106343"
"10739","Amendment of Executive Order No. 10152, Prescribing Regulations Relating to Incentive Pay for the Performance of Hazardous Duty by Members of the Uniformed Services","","",1957,"34-Dwight D. Eisenhower",FALSE,"",154,0,"10152; 10618","http://www.presidency.ucsb.edu/ws/index.php?pid=106344"
"10740","Change in the Membership of the President's Council on Youth Fitness","Manage Advisory Committees, Commissions, or Councils","Health Policy",1957,"34-Dwight D. Eisenhower",FALSE,"__DOI__; __DOD__; __USDA__; __DOL__; __health__; __education__",117,0,"10673; 10704","http://www.presidency.ucsb.edu/ws/index.php?pid=106345"
"10742","Further Providing for the Administration of Foreign-Aid Functions","","Foreign Policy",1957,"34-Dwight D. Eisenhower",FALSE,"__foreign__; __security__; __State__; __economy__",646,0,"10575; 10610; 10625; 10663","http://www.presidency.ucsb.edu/ws/index.php?pid=106346"
"10743","Sale of Vessels of the Navy","","",1957,"34-Dwight D. Eisenhower",FALSE,"",141,0,"9986","http://www.presidency.ucsb.edu/ws/index.php?pid=106347"
"10744","Excusing Federal Employees From Duty for One-Half Day on December 24, and One-Half Day on December 31, 1957","Create Federal Holiday","Federal Workforce",1957,"34-Dwight D. Eisenhower",FALSE,"__State__; __DOD__; __security__",231,0,"10358","http://www.presidency.ucsb.edu/ws/index.php?pid=106348"
"10745","Amendment of Section 203 of Executive Order No. 10577 of November 22, 1954, as Amended, Providing for the Conversion of Certain Career-Conditional Appointments to Career Appointments","","",1957,"34-Dwight D. Eisenhower",FALSE,"",212,0,"10577; 10675","http://www.presidency.ucsb.edu/ws/index.php?pid=106349"
"10746","Further Providing for the Administration of the Agricultural Trade Development and Assistance Act of 1954, as Amended","","Trade Policy",1957,"34-Dwight D. Eisenhower",FALSE,"__foreign__",400,0,"10560","http://www.presidency.ucsb.edu/ws/index.php?pid=106350"
"10737","Further Providing for the Administration of Disaster Relief","","",1957,"34-Dwight D. Eisenhower",FALSE,"__OMB__",1217,0,"10427","http://www.presidency.ucsb.edu/ws/index.php?pid=106351"
"10735","Amending the Selective Service Regulations","Amend Selective Service Regulations","",1957,"34-Dwight D. Eisenhower",TRUE,"__medical__; __DOD__",2009,0.00597312095569935,"10001; 10167; 10292; 10420; 10505; 10659; 10714","http://www.presidency.ucsb.edu/ws/index.php?pid=106352"
"10728","Establishing the President's Committee on Fund-Raising Within the Federal Service","","",1957,"34-Dwight D. Eisenhower",FALSE,"__health__",911,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=106353"
"10713","Providing for the Administration of the Ryukyu Islands","","Federal Land Management",1957,"34-Dwight D. Eisenhower",TRUE,"__DOD__; __economy__; __State__; __foreign__; __computing__; __security__",2744,0.000364431486880466,"","http://www.presidency.ucsb.edu/ws/index.php?pid=106354"
"10714","Amending the Selective Service Regulations","Amend Selective Service Regulations","",1957,"34-Dwight D. Eisenhower",TRUE,"__foreign__; __State__; __computing__; __war__; __economy__; __DOJ__; __health__; __medical__",5261,0.0017107013875689,"9988; 10001; 10116; 10167; 10292; 10363; 10594; 10650; 10659","http://www.presidency.ucsb.edu/ws/index.php?pid=106355"
"10711","Restoring Certain Lands Comprising Portions of the Lualualei Military Reservation to the Jurisdiction of the Territory of Hawaii","","Federal Land Management",1957,"34-Dwight D. Eisenhower",FALSE,"",900,0,"9910","http://www.presidency.ucsb.edu/ws/index.php?pid=106356"
"10697","Tariff of United States Foreign Service Fees","","",1957,"34-Dwight D. Eisenhower",FALSE,"__foreign__",505,0,"9591; 9767; 10473; 10639","http://www.presidency.ucsb.edu/ws/index.php?pid=106357"
"10651","Providing for the Screening of the Ready Reserve of the Armed Forces Established Under the Provisions of Part II of the Armed Forces Reserve Act of 1952, as Amended","","",1956,"34-Dwight D. Eisenhower",FALSE,"__DOD__; __DOTr__; __DOL__",805,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=106359"
"10652","Amendment of Paragraph 126e of the Manual for Courts-Martial, United States, 1951","Amend Courts-Martial Manual","",1956,"34-Dwight D. Eisenhower",FALSE,"",236,0,"10214; 10256","http://www.presidency.ucsb.edu/ws/index.php?pid=106360"
"10655","Air Coordinating Committee","","",1956,"34-Dwight D. Eisenhower",FALSE,"__State__; __DOD__; __FCC__; __OMB__",579,0,"9781; 10360","http://www.presidency.ucsb.edu/ws/index.php?pid=106361"
"10656","Establishing the President's Board of Consultants on Foreign Intelligence Activities","","",1956,"34-Dwight D. Eisenhower",FALSE,"__foreign__; __security__; __CIA__",488,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=106362"
"10657","Transferring to the Housing and Home Finance Administrator Certain Functions of the Atomic Energy Commission Under the Atomic Energy Community Act of 1955","","",1956,"34-Dwight D. Eisenhower",TRUE,"__AEC__; __nuclear__; __energy__",825,0.0121212121212121,"9816","http://www.presidency.ucsb.edu/ws/index.php?pid=106363"
