"","t.1","t.2","t.3","t.4","t.5","t.6","t.7","t.8","t.9","t.10","t.11","t.12","t.13","t.14","t.15","t.16","t.17","t.18","t.19","t.20","t.21","t.22","t.23","t.24","t.25","t.26","t.27","t.28","t.29","t.30","t.31","t.32","t.33","t.34","t.35","t.36","t.37","t.38","t.39","t.40","t.41","t.42","t.43","t.44","t.45","t.46","t.47","t.48","t.49","t.50","t.51","t.52","t.53","t.54","t.55","t.56","t.57","t.58","t.59","t.60","t.61","t.62","t.63","t.64","t.65","t.66","t.67","t.68","t.69","t.70","t.71","t.72","t.73","t.74","t.75","t.76","t.77","t.78","t.79","t.80"
"12660",0,0,0,0,0,0,0,0,0,0,0,0.0763892119968861,0,0,0,0,0.0833336226837786,0,0,0,0,0.0694448013099936,0.187499782987166,0,0,0,0,0,0,0,0,0,0.284721532603661,0.159722140239596,0,0,0,0,0,0.138888908178919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12840",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"12351",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304348676744884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695651323255116,0,0,0
"12876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712979682095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162705760856073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124314557048689,0,0,0,0,0,0,0,0,0,0,0
"12501",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716846899447778,0,0,0,0,0,0,0,0,0,0.297490898755306,0.134408636836591,0,0,0,0,0,0.179211456045029,0,0,0.103942719774853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213261598643442,0,0,0,0,0,0,0,0,0,0,0
"12712",0,0,0,0,0,0,0,0.105263434889926,0,0.0526343488992627,0,0.0526343488992627,0,0,0.105263434889926,0,0.315779778852581,0,0,0,0,0.105263434889926,0,0,0,0,0,0,0,0,0,0,0.0526343488992627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526343488992627,0,0,0,0.15789252088059,0
"12832",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108911077345112,0,0,0,0,0,0,0,0,0.557755369299842,0.191419219248555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14191433410649,0,0,0,0,0,0,0,0,0,0,0
"12629",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136365289248685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.863634710751315,0,0,0
"13256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775347648898022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137177055361597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874752957403803,0,0,0,0,0,0,0,0,0,0,0
"12009",0,0,0,0,0,0,0,0.189655261592572,0,0,0,0,0,0.396550029741123,0,0,0.24137895362971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862078775182973,0.0862078775182973,0,0
"13104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379308561261224,0.310343995255238,0,0,0,0,0.241379429249252,0,0,0,0.0689680142342864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12903",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173914461241473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826085538758527,0,0,0
"12955",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139536560295068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.860463439704932,0,0,0
"10780",0,0,0,0,0,0,0,0,0,0.763888155866234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236111844133766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9912",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203593047437639,0,0,0,0,0,0,0,0,0,0.365269403707658,0.431137548854703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11502",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299998750015625,0.100001249984375,0,0,0,0,0,0,0.150000624992188,0,0,0,0,0,0,0,0,0,0.374997812527343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075001562480469,0,0,0,0,0,0,0,0,0,0,0,0,0
"12320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66785678443916,0,0,0,0.092857400509928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239285815050912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13211",0,0,0,0,0,0.0737707504697736,0,0,0,0,0,0,0,0,0,0,0.061475693697349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.610654896198983,0,0,0,0.0901641594996731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163934500134221,0,0,0,0
"13624",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29931968315675,0,0,0,0,0,0,0,0,0.131519381841831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140589668399394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571266602026,0,0,0,0
"13451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134329249272018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746280240536236,0.791042726674358,0,0,0
"10849",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9913",0,0,0,0,0,0,0,0,0,0,0,0,0,0.717646546714008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282353453285992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9816",0,0,0,0,0,0,0,0.161825738193183,0,0,0,0,0,0.311202959660681,0,0,0,0,0,0.0705396584074894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240663716189918,0,0,0,0.120332065563322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954358619854058,0,0,0,0,0
"10793",0,0,0,0,0,0,0,0,0,0,0,0,0,0.405659407266947,0,0,0,0,0,0.122641874330781,0,0,0,0,0,0,0,0,0,0,0,0,0.245282805269786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0943401210371649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13207579209532,0,0,0,0,0
"11819",0,0,0,0,0,0,0,0,0,0,0,0,0,0.107693017746017,0,0,0.061539526619026,0,0,0,0,0.692303905354574,0,0,0,0,0,0,0,0,0,0,0.061539526619026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769240236613564,0,0,0,0
"13335",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683963816080406,0,0,0,0,0,0,0.377358281417121,0,0,0,0,0,0,0,0,0,0.228773550974586,0,0,0,0,0,0,0,0.0707548693928427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25471691660741,0
"10262",0,0,0,0,0,0,0,0,0,0.71428244900758,0,0,0,0.0857164081450731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200001142847347,0,0,0,0,0
"9604",0,0,0,0,0,0.203703309330402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148148113854818,0,0,0,0,0,0,0,0,0,0,0,0.268517704051918,0,0.0833337191333019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740745198873711,0,0,0,0,0.120370516117025,0,0.101852117625164,0,0,0,0,0
"12700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201298958508522,0,0,0,0,0,0,0,0,0,0,0.17532498313315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623376058358328,0,0,0,0,0,0,0,0,0,0,0
"13435",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522490972330834,0,0,0,0,0,0,0.235294138001193,0,0,0,0,0,0,0,0,0,0.11072683636424,0,0,0,0,0,0,0,0.131488053303732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533330814837201,0,0,0,0,0,0.111112345668039,0,0,0,0,0,0,0,0,0,0.266666518519835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888903209749247,0,0,0,0,0,0,0,0,0,0,0,0,0
"13521",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26112750574554,0,0,0,0,0,0,0,0,0,0.106825064057768,0,0,0,0,0,0.0712168082836672,0,0,0,0,0,0,0,0,0.270029569689066,0,0,0,0,0,0,0,0,0,0,0.290801052223958,0,0,0,0,0,0,0,0,0,0,0
"10596",0,0,0,0,0,0.116505259683205,0,0.16504871335576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378639909515002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233009548497337,0,0,0.106796568948694,0,0,0,0
"13329",0,0.172413945982372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192118340653516,0,0,0,0,0,0,0.251231524666946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384236188697165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12768",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714336733236193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142860203994172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428566326676381,0,0,0,0,0,0.357139796005828,0,0,0,0,0,0,0
"11855",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869562885958467,0,0,0,0,0,0,0,0,0,0,0.0579722117150215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724649023265116,0,0,0,0
"13270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565494915738885,0,0,0,0,0,0,0,0,0,0,0,0,0.0878595144892057,0,0,0,0,0,0,0,0.0623004294725004,0.12460069920072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159744441098689,0,0,0,0,0,0,0,0,0,0,0
"10783",0,0,0,0,0,0,0,0,0,0,0,0.109890725755052,0,0.516482345132549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714128729105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087912800383295,0,0,0,0,0
"12902",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291071451211723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714287117346187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.637499837053659,0,0,0,0
"10861",0,0,0,0,0,0,0,0,0,0.826921653110616,0,0,0,0,0,0,0.105769887202248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673084596871355,0,0,0,0,0
"13419",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359050315667281,0,0,0,0,0,0,0.198813117135766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320474693798583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12166187339837,0
"11930",0,0,0,0,0,0,0,0,0,0,0,0,0,0.304477274226591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865672817997097,0,0,0,0,0.071641939852663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119403034083212,0,0,0,0,0,0,0,0,0,0,0,0.0776120766314817,0,0,0,0,0,0,0.158208923145534,0,0.182089470260808,0,0
"11902",0,0,0,0,0,0,0,0.396647716988342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782126743850852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949724134694671,0,0,0,0,0,0,0,0,0,0.430167195157106,0,0,0,0,0,0,0,0,0,0,0,0
"11287",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333082707144,0,0,0,0,0,0,0.132832131079502,0,0,0,0,0,0,0,0,0,0.21804503552125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117794559707429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125313345393466,0.0726818455912096,0,0,0,0,0,0,0,0,0,0,0
"13021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566928934217994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803150675180677,0.207874042284068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14488195597987,0,0,0,0,0,0,0,0,0,0,0
"10870",0,0,0,0,0.1000003999936,0,0.0600010399833603,0,0,0,0,0.319996880049919,0,0,0,0.12000007999872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17999912001408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800007199884802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600010399833603,0,0,0,0,0.0800007199884802,0,0,0
"12759",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328482399799418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.671517600200582,0,0,0,0
"12083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521738342787412,0.282608601134489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11594241755821,0,0,0.0797106385198883,0
"10751",0,0,0,0,0,0,0,0,0,0,0,0.113208793157775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735846778225784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150944428616442,0,0,0,0,0,0,0
"13111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954598756438732,0,0,0,0,0,0,0,0,0,0,0.114086170127684,0,0.0710128641338709,0,0.100116449264826,0,0,0,0,0,0,0.202561068925788,0,0,0,0,0,0,0,0,0,0,0,0,0.336437560528181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803260113757765,0,0,0,0,0,0,0,0,0,0,0
"10961",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307017174516207,0,0,0,0,0,0,0.184210480147859,0,0,0,0,0,0,0,0,0,0.197368340258754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745616458904055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162280713296369,0.0745616458904055,0,0,0,0,0,0,0,0,0,0,0
"11775",0,0,0,0,0,0,0,0,0,0,0,0,0,0.362203800611966,0,0,0.0866145514273161,0,0,0,0,0.244094122389973,0.110236487071715,0,0,0,0,0,0,0.0629926157829176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133858422716113,0,0,0,0
"13212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132450554799487,0,0,0,0,0,0,0.311257909742021,0,0,0,0,0,0,0,0,0,0,0.105960576289482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278145436604515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172185522564495,0,0,0,0
"12975",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321148666907746,0,0,0,0,0,0,0.206266310357297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13315935618883,0,0,0,0,0,0,0,0,0,0.073107215264732,0.266318451281395,0,0,0,0,0,0,0,0,0,0,0
"10910",0,0,0,0,0.0638302701054252,0,0.0921989638334616,0,0,0,0,0,0,0,0,0.50354502288999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170212871585562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170212871585562,0,0,0,0,0,0,0,0,0,0,0,0
"13179",0,0,0,0,0,0,0,0.158054671058151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805471665080042,0,0,0,0,0,0,0,0,0.0683891265785695,0,0,0,0,0,0.142857121146357,0,0,0,0,0,0,0,0,0,0.180850995925841,0.167173201005227,0,0,0,0,0,0,0.0942249614286183,0,0,0,0,0,0,0,0,0,0,0.107902756349232,0,0,0,0,0,0,0,0,0,0,0
"11912",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855107841863446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546319756712994,0,0,0,0,0.13301664344026,0.142517815291043,0,0,0,0.13301664344026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173396623806089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277909514164703,0,0,0,0
"11060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209302217416077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279068848036651,0,0,0,0,0,0,0.209302217416077,0,0,0,0,0,0,0,0,0,0,0.116280043255311,0,0,0,0,0.186046673875885,0,0,0,0,0,0,0
"9928",0,0,0,0,0,0,0,0,0,0.548383246667785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225806763783693,0,0.0967761706300564,0,0,0.129033818918466,0,0
"13011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826996755229679,0,0,0,0,0,0,0,0,0.132129309824473,0,0,0,0,0,0,0,0,0.406844008153989,0,0,0,0,0,0,0,0,0,0,0,0,0.277566503057746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100760503440825,0
"11160",0,0,0.143552380106594,0,0.231143514423948,0,0,0,0,0.165450163685932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583943328536097,0,0,0,0,0,0,0,0,0,0,0,0.401459608929916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13398",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245614040217497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140351005437421,0,0,0,0,0,0,0,0,0.353801048185909,0,0,0,0,0,0,0,0,0,0,0.260233906159174,0,0,0,0,0,0,0,0,0,0,0
"12058",0,0,0,0,0,0,0,0.263157617729747,0,0,0,0,0,0,0,0,0.0877197907026724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394735988000053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114035464756734,0,0,0,0,0,0,0,0,0,0,0.140351138810795,0,0,0,0,0,0,0,0,0,0,0,0
"13100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124277530154572,0,0,0,0,0,0,0,0,0.101156182966157,0,0.138728372147332,0,0.132948035350228,0,0,0,0,0.37861234922714,0,0,0,0,0,0,0,0,0,0.124277530154572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11393",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888886008251791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111113991748209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857397958045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116071803250878,0,0,0.0982147401127673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178571524234267,0,0.464284534444043,0,0,0,0
"10710",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"13237",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112299552460611,0,0,0,0,0,0,0,0,0,0,0.280748480082652,0,0,0,0,0,0,0.0695188724296164,0,0,0,0,0,0,0,0,0.114973344962548,0,0,0,0,0,0,0,0,0.125668514970297,0,0,0,0,0,0,0,0,0,0,0.296791235094275,0,0,0,0,0,0,0,0,0,0,0
"12202",0,0,0,0,0,0,0,0.114114208803227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186186151015944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159159172686175,0,0,0,0,0,0,0,0,0,0.0750752401046725,0,0,0,0,0,0,0,0,0,0.102102218434441,0,0,0,0,0,0,0,0,0.363363008955539,0,0,0,0,0,0,0,0,0,0,0
"10734",0,0,0,0,0,0,0,0.0952384920601852,0,0,0.059524503962467,0.226189781751819,0,0.333331746044973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952384920601852,0,0,0,0,0,0,0.0833338293609458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107143154759425,0,0,0,0,0,0,0,0,0,0,0,0,0
"11268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79999533338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133335333313334,0,0,0,0,0,0,0,0,0,0,0.066669333306667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
